trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,120,120,135,1,fourthree,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,121,121,146,1,twoone,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,122,122,93,1,threefour,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,123,123,131,1,twofour,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,124,124,134,1,fourtwo,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,125,125,106,1,twoone,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,126,126,27,1,twofour,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,127,127,20,1,threeone,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,128,128,116,1,threeone,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,129,129,61,1,threefour,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,130,130,124,1,threeone,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,131,131,149,1,threefour,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,132,132,17,1,onethree,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,133,133,110,1,fourtwo,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,134,134,121,1,onethree,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,135,135,136,1,onetwo,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,136,136,130,1,twoone,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,137,137,18,1,twoone,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,138,138,29,1,threefour,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,139,139,97,1,onethree,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,140,140,129,1,onethree,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,141,141,7,1,fourthree,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,142,142,52,1,threeone,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,143,143,111,1,fourthree,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,144,144,133,1,threefour,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,145,145,120,1,onetwo,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,146,146,22,1,fourtwo,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,147,147,153,1,onethree,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,148,148,137,1,onethree,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,149,149,81,1,onethree,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,150,150,36,1,threeone,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,151,151,28,1,threeone,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,152,152,1,1,onethree,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,153,153,33,1,onethree,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,154,154,82,1,twoone,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,155,155,5,1,threefour,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,156,156,139,1,twofour,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,157,157,145,1,onethree,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,158,158,55,1,fourthree,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,159,159,56,1,onetwo,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,160,160,77,1,threefour,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,0,161,161,8,1,onetwo,,,,,,,,,,
,,,,,,5f91976a948f570115a30933,62bbfa2fd1527db7dc8c9419,2022-06-29_09h09.40.907,Colour_Asymmetry_Pilot,2022.1.3,Win32,60.0240096,62bbe60bf3d75ef465d3e404,,,,,,,space,15.532,space,3.061,space,58.95,space,18.243,space,6.238
