trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Colourcodes,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,StimulusPos,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Circle1_col,Ecc,Circle2_col,similarity,response_time,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,duringprac.order
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,94,94,2,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,95,95,121,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,96,96,20,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,97,97,129,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,98,98,125,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,99,99,4,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,100,100,55,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,101,101,40,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,102,102,41,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,103,103,75,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,104,104,35,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,105,105,59,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,106,106,92,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,107,107,48,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,108,108,7,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,109,109,94,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,110,110,136,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,111,111,116,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,112,112,56,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,113,113,17,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,114,114,124,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,115,115,144,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,116,116,112,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,117,117,34,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,118,118,37,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,119,119,21,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,120,120,42,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,121,121,13,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,122,122,9,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,123,123,51,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,124,124,119,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,125,125,57,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,126,126,153,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,127,127,107,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,128,128,64,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,129,129,38,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,130,130,33,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,131,131,3,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,132,132,130,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,133,133,152,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,134,134,154,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,135,135,24,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,136,136,11,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,137,137,8,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,138,138,118,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,139,139,140,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,140,140,99,1,twofour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,141,141,61,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,142,142,90,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,143,143,96,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,144,144,104,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,145,145,127,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,146,146,109,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,147,147,50,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,148,148,12,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,149,149,156,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,150,150,143,1,fourthree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,151,151,161,1,onethree,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,152,152,149,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,153,153,78,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,154,154,146,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,155,155,28,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,156,156,45,1,threefour,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,157,157,44,1,threeone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,158,158,88,1,onetwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,159,159,70,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,160,160,114,1,twoone,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,0,161,161,22,1,fourtwo,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,55c7a30dfdf99b546a55b6be,62c539e8d2b6fa4cee194348,2022-07-06_08h30.12.190,Colour_Asymmetry_Pilot,2022.1.3,Win32,145.7938475,62c50e9c1127f2cd403a315f,,,,,,,space,1.5222,space,1.4178,space,8.4751,space,10.1263,space,0.9514,space,3.0197,"[-0.48240000000000005,0.3175999999999999,0.2156]",twoone,"[0.09799999999999986,-0.24719999999999998,0.15280000000000005]",-4,40.8533,0,0,0,0,1,6
