session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
62bbfb6da391ce9d357778e6,6010601cc932aa3661b459ec,AWAITING REVIEW,2022-06-29 07:12:49.444000,2022-06-29 07:32:36.869000,1187.425,24,164,1,100,,8F964E17,Greece,Greece,Other,Greek,"English, Greek",Greece,Female,No
62bbfb700876361cf282601c,5df924a11e2e586a0fa62643,AWAITING REVIEW,2022-06-29 07:12:48.249000,2022-06-29 07:35:24.741000,1356.492,24,110,2,97,,8F964E17,Poland,Poland,Part-Time,Polish,"English, Polish",Poland,Male,No
62bbfb71aebb35cef2c288f1,60e46765548980c44f6a1edc,AWAITING REVIEW,2022-06-29 07:13:05.319000,2022-06-29 07:44:46.755000,1901.436,26,79,0,100,,8F964E17,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,English,South Africa,Female,Yes
62bbfb71dd33c6b4ecf35899,5789972670c76a00012433b3,AWAITING REVIEW,2022-06-29 07:12:49.668000,2022-06-29 07:38:41.403000,1551.735,41,947,4,100,,8F964E17,Spain,Spain,Full-Time,Spanish,"English, Spanish",Spain,Female,No
62bbfb75e7de68c3549c517e,61154503002b93af22a9353d,AWAITING REVIEW,2022-06-29 07:12:53.495000,2022-06-29 07:37:50.885000,1497.39,25,80,1,100,,8F964E17,South Africa,South Africa,Part-Time,DATA EXPIRED,English,South Africa,Male,Yes
62bbfb77774abe93b16592ed,5fba3b4fcac8229a36e7cabe,TIMED-OUT,2022-06-29 07:12:55.123000,,56129.142043,23,83,1,100,,,South Africa,South Africa,Part-Time,English,"English, Afrikaans",South Africa,Female,Yes
62bbfb7b6205431a697012c5,614cf1b2025f87af3ca56ebd,AWAITING REVIEW,2022-06-29 07:13:07.329000,2022-06-29 07:53:43.458000,2436.129,33,89,1,100,,8F964E17,South Africa,South Africa,Full-Time,DATA EXPIRED,"English, Afrikaans",South Africa,Female,Yes
62bbfb7d0eb4a4b9629762f1,5d874eab93cb7c0001f0714c,AWAITING REVIEW,2022-06-29 07:13:04.135000,2022-06-29 07:52:08.716000,2344.581,28,337,3,100,,8F964E17,Greece,Greece,Full-Time,Greek,"English, Greek",Greece,Male,No
62bbfb7e119f06643ccab685,5ec3eefc909cda09ed268192,AWAITING REVIEW,2022-06-29 07:13:02.404000,2022-06-29 07:43:54.169000,1851.765,25,65,0,100,,8F964E17,Switzerland,Switzerland,DATA EXPIRED,Italian,"German, Italian, English",Switzerland,Male,DATA EXPIRED
62bbfb7ea391ce9d357778e8,610afb895c8cef9f6ec1ac6a,AWAITING REVIEW,2022-06-29 07:13:02.632000,2022-06-29 07:39:49.911000,1607.279,28,147,2,100,,8F964E17,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Portugal,Female,Yes
